TP_ABRANGENCIA;SG_UF;NM_UE;CD_CARGO;DS_CARGO;SQ_CANDIDATO;NM_CANDIDATO;NM_URNA_CANDIDATO;CD_SITUACAO_CANDIDATURA;DS_SITUACAO_CANDIDATURA;CD_DETALHE_SITUACAO_CAND;DS_DETALHE_SITUACAO_CAND;TP_AGREMIACAO;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;NM_COLIGACAO;CD_NACIONALIDADE;DS_NACIONALIDADE;NR_IDADE_DATA_POSSE;CD_GENERO;DS_GENERO;CD_GRAU_INSTRUCAO;DS_GRAU_INSTRUCAO;CD_ESTADO_CIVIL;DS_ESTADO_CIVIL;CD_COR_RACA;DS_COR_RACA;CD_OCUPACAO;DS_OCUPACAO;CD_SIT_TOT_TURNO;DS_SIT_TOT_TURNO;ST_REELEICAO;VR_DESPESA_CONTRATADA;QT_VOTOS_NOMINAIS;ELEITO
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000602719;MARIA JOSÉ DA CONCEIÇÃO MANINHA;MANINHA;12;APTO;2;DEFERIDO;COLIGAÇÃO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;ELAS POR NÓS: SEM MEDO DE MUDAR O DF;1;BRASILEIRA NATA;70;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;922;SERVIDOR PÚBLICO CIVIL APOSENTADO;4;NÃO ELEITO;N;99071.03;6837;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000605636;VENCESLAU GUIMARAES DA CRUZ FILHO;VENCESLAU GUIMARAES;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PARTIDO ISOLADO;1;BRASILEIRA NATA;43;2;MASCULINO;6;ENSINO MÉDIO;3;CASADO(A);3;PARDA;297;SERVIDOR PÚBLICO ESTADUAL;5;SUPLENTE;N;;690;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000616386;MARIA CAROLINE FLEURY DE LIMA;CAROL LIMA;12;APTO;2;DEFERIDO;COLIGAÇÃO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;mobilizar pra mudar;1;BRASILEIRA NATA;37;4;FEMININO;8;SUPERIOR COMPLETO;9;SEPARADO;3;PARDA;296;SERVIDOR PÚBLICO FEDERAL;5;SUPLENTE;N;15081.05;2435;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000604872;JOANA D ARC DE SOUSA MACHADO;JOANA MACHADO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;PARTIDO ISOLADO;1;BRASILEIRA NATA;41;4;FEMININO;6;ENSINO MÉDIO;9;SEPARADO;3;PARDA;514;ESTETICISTA;5;SUPLENTE;N;;134;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000616392;SERGIO ZOGHBI CASTELO BRANCO;SÉRGIO ZOGHBI;12;APTO;2;DEFERIDO;COLIGAÇÃO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;mobilizar pra mudar;1;BRASILEIRA NATA;32;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;142;PROFESSOR DE ENSINO SUPERIOR;5;SUPLENTE;N;5018.85;1645;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000614994;JOÃO BATISTA DE OLIVEIRA;J BATISTA;12;APTO;2;DEFERIDO;COLIGAÇÃO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;BRASÍLIA ACIMA DE TUDO;1;BRASILEIRA NATA;60;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;923;APOSENTADO (EXCETO SERVIDOR PÚBLICO);5;SUPLENTE;N;;190;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000610800;SANTIAGO DA SILVA FRANÇA;DR. SANTIAGO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;13;PT;PARTIDO DOS TRABALHADORES;PARTIDO ISOLADO;1;BRASILEIRA NATA;37;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;111;MÉDICO;5;SUPLENTE;N;;1523;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000614989;ELISÂNGELA MACHADO DOS SANTOS DE FREITAS;ELISA ROBSON;12;APTO;2;DEFERIDO;COLIGAÇÃO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;BRASÍLIA ACIMA DE TUDO;1;BRASILEIRA NATA;42;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;171;JORNALISTA E REDATOR;5;SUPLENTE;N;25150.0;11638;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000612386;JEFFERSON OLIVEIRA MOTTA LEITE;JEFF MOTTA;12;APTO;2;DEFERIDO;COLIGAÇÃO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;Brasília Justa e de mãos limpas;1;BRASILEIRA NATA;48;2;MASCULINO;7;ENSINO MÉDIO;3;CASADO(A);3;PARDA;244;TÉCNICO EM EDIFICAÇÕES;5;SUPLENTE;N;51882.090000000004;1025;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000614557;CLAUDECI XAVIER DE MIRANDA;CLAUDECI LUART;12;APTO;2;DEFERIDO;COLIGAÇÃO;19;PODE;PODEMOS;UNIDOS PELO DF 2;1;BRASILEIRA NATA;45;2;MASCULINO;4;ENSINO FUNDAMENTAL;3;CASADO(A);3;PARDA;257;EMPRESÁRIO;5;SUPLENTE;N;81157.68000000001;11403;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000618959;EDUARDO MAIA DA SILVEIRA;EDUARDO CUSTO ZERO;12;APTO;2;DEFERIDO;COLIGAÇÃO;23;PPS;PARTIDO POPULAR SOCIALISTA;UNIDOS PELO DF 1;1;BRASILEIRA NATA;34;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;296;SERVIDOR PÚBLICO FEDERAL;5;SUPLENTE;N;61509.05;4652;nao
ESTADUAL;DF;DISTRITO FEDERAL;5;SENADOR;70000605782;ROBSON RAYMUNDO DA SILVA;ROBSON;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;16;PSTU;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;PARTIDO ISOLADO;1;BRASILEIRA NATA;48;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);3;PARDA;266;PROFESSOR DE ENSINO MÉDIO;4;NÃO ELEITO;N;;5319;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000622458;MANOEL PEREIRA XAVIER;PASTOR MANOEL;12;APTO;2;DEFERIDO;COLIGAÇÃO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;RENOVAR DF 2;1;BRASILEIRA NATA;56;2;MASCULINO;6;ENSINO MÉDIO;3;CASADO(A);3;PARDA;999;OUTROS;4;NÃO ELEITO;N;100902.0;13981;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000607604;CESAR AUGUSTO RESENDE DA COSTA SANTOS;CESINHA DA ACESSIBILIDADE;12;APTO;2;DEFERIDO;COLIGAÇÃO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;SUSTENTABILIDADE E TRABALHO;1;BRASILEIRA NATA;51;2;MASCULINO;8;SUPERIOR COMPLETO;7;SEPARADO;3;PARDA;296;SERVIDOR PÚBLICO FEDERAL;5;SUPLENTE;N;;78;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000614543;JOSÉ DE SOUSA RODRIGUES;ZÉ BIDOLA;12;APTO;2;DEFERIDO;COLIGAÇÃO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;UNIDOS PELO DF 2;1;BRASILEIRA NATA;61;2;MASCULINO;4;ENSINO FUNDAMENTAL;9;SEPARADO;3;PARDA;999;OUTROS;5;SUPLENTE;N;;141;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000614558;DEUSA SENE CAPUCHINHO;DEUSA CAPUCHINHO;12;APTO;2;DEFERIDO;COLIGAÇÃO;19;PODE;PODEMOS;UNIDOS PELO DF 2;1;BRASILEIRA NATA;47;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);3;PARDA;296;SERVIDOR PÚBLICO FEDERAL;5;SUPLENTE;N;10000.0;152;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000614972;BEATRIZ KICIS TORRENTS DE SORDI;BIA KICIS;12;APTO;2;DEFERIDO;COLIGAÇÃO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;BRASÍLIA ACIMA DE TUDO;1;BRASILEIRA NATA;57;4;FEMININO;8;SUPERIOR COMPLETO;9;SEPARADO;1;BRANCA;131;ADVOGADO;3;ELEITO POR MÉDIA;N;311645.0000000005;86415;sim
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000625608;MARISMAR REIS DA SILVA;MARA DE TODOS;12;APTO;2;DEFERIDO;COLIGAÇÃO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;TODOS PELO DF;1;BRASILEIRA NATA;57;4;FEMININO;6;ENSINO MÉDIO;1;SOLTEIRO(A);3;PARDA;169;COMERCIANTE;4;NÃO ELEITO;N;46400.0;137;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000601711;JOAO PAULO BARBOSA DE FARIAS;PASTOR JOÃO PAULO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;1;BRASILEIRA NATA;43;2;MASCULINO;6;ENSINO MÉDIO;3;CASADO(A);1;BRANCA;910;SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA;5;SUPLENTE;N;62920.000000000015;2748;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000612406;DANIELLE LIMA BARRETO RAMOS;DANIELLE BARRETO;12;APTO;2;DEFERIDO;COLIGAÇÃO;18;REDE;REDE SUSTENTABILIDADE;Brasília Justa e de mãos limpas;1;BRASILEIRA NATA;39;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;171;JORNALISTA E REDATOR;5;SUPLENTE;N;1780.0;388;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000614550;KENNEDY VALENTE DA SILVA;KENNEDY VALENTE;12;APTO;2;DEFERIDO;COLIGAÇÃO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;UNIDOS PELO DF 2;1;BRASILEIRA NATA;44;2;MASCULINO;5;ENSINO FUNDAMENTAL;3;CASADO(A);3;PARDA;257;EMPRESÁRIO;5;SUPLENTE;N;;219;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000625628;VALDEMAR SILVA DE SOUSA;DJAVAN;12;APTO;2;DEFERIDO;COLIGAÇÃO;25;DEM;DEMOCRATAS;TODOS PELO DF;1;BRASILEIRA NATA;55;2;MASCULINO;8;SUPERIOR COMPLETO;7;SEPARADO;3;PARDA;131;ADVOGADO;4;NÃO ELEITO;N;;237;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000602367;LUIZ HENRIQUE FADEL FRAZÃO;FRAZÃO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;30;NOVO;PARTIDO NOVO;PARTIDO ISOLADO;1;BRASILEIRA NATA;35;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;296;SERVIDOR PÚBLICO FEDERAL;5;SUPLENTE;N;3569.32;728;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000620303;MÁRCIA DE ALENCAR ARAÚJO;MÁRCIA DE ALENCAR;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;PARTIDO ISOLADO;1;BRASILEIRA NATA;53;4;FEMININO;8;SUPERIOR COMPLETO;9;SEPARADO;1;BRANCA;132;PSICÓLOGO;5;SUPLENTE;N;96995.52999999994;430;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000612385;TAMARA NAIZ DA SILVA;TAMARA NAIZ;12;APTO;2;DEFERIDO;COLIGAÇÃO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;Brasília Justa e de mãos limpas;1;BRASILEIRA NATA;34;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);3;PARDA;230;PEDAGOGO;5;SUPLENTE;N;11481.910000000002;585;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000612382;MARIO MENDES DO PRADO;MAURÃO;12;APTO;2;DEFERIDO;COLIGAÇÃO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;Brasília Justa e de mãos limpas;1;BRASILEIRA NATA;58;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);2;PRETA;922;SERVIDOR PÚBLICO CIVIL APOSENTADO;5;SUPLENTE;N;1200.0;500;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000607632;KEVES DIOGO FERNANDES FREITAS DA CONCEICAO;KEVES DIOGO;12;APTO;2;DEFERIDO;COLIGAÇÃO;43;PV;PARTIDO VERDE;SUSTENTABILIDADE E TRABALHO;1;BRASILEIRA NATA;27;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;297;SERVIDOR PÚBLICO ESTADUAL;5;SUPLENTE;N;40419.16;3580;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000614573;RIVANE LUCENA MELO PEDRA;RIVANE;12;APTO;2;DEFERIDO;COLIGAÇÃO;19;PODE;PODEMOS;UNIDOS PELO DF 2;1;BRASILEIRA NATA;49;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;999;OUTROS;5;SUPLENTE;N;10000.0;68;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000614447;GERALDO DANTAS NOBRE;DY NOBRE DOS OFICINEIROS;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;PARTIDO ISOLADO;1;BRASILEIRA NATA;58;2;MASCULINO;3;ENSINO FUNDAMENTAL;3;CASADO(A);1;BRANCA;169;COMERCIANTE;5;SUPLENTE;N;13500.0;68;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000616372;DAVI LIMA SOUSA;TENENTE DAVI;12;APTO;2;DEFERIDO;COLIGAÇÃO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;mobilizar pra mudar;1;BRASILEIRA NATA;50;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;999;OUTROS;5;SUPLENTE;N;30524.549999999996;1803;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000611673;IVAMAR DA SILVA RIBEIRO JUNIOR;IVAMAR JUNIOR;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;22;PR;PARTIDO DA REPÚBLICA;PARTIDO ISOLADO;1;BRASILEIRA NATA;38;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;246;TÉCNICO DE OBRAS CIVIS, ESTRADAS, SANEAMENTO E ASSEMELHADOS;5;SUPLENTE;N;20000.0;556;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000615025;ELISAFÁ TERTO DE AMORIM;ELISAFÁ AMORIM;12;APTO;2;DEFERIDO;COLIGAÇÃO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;BRASÍLIA ACIMA DE TUDO;1;BRASILEIRA NATA;51;4;FEMININO;6;ENSINO MÉDIO;1;SOLTEIRO(A);1;BRANCA;295;MEMBRO DAS FORÇAS ARMADAS;5;SUPLENTE;N;180.0;189;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000602711;EDISON PINTO DE OLIVEIRA;EDISON CEILANDIA;12;APTO;2;DEFERIDO;COLIGAÇÃO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;ELAS POR NÓS: SEM MEDO DE MUDAR O DF;1;BRASILEIRA NATA;49;2;MASCULINO;3;ENSINO FUNDAMENTAL;1;SOLTEIRO(A);2;PRETA;541;MECÂNICO DE MANUTENÇÃO;4;NÃO ELEITO;N;1233.58;476;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000627439;HENRIQUE DO ESPIRITO SANTO PASSOS;HENRIQUE PASSOS;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;20;PSC;PARTIDO SOCIAL CRISTÃO;PARTIDO ISOLADO;1;BRASILEIRA NATA;23;2;MASCULINO;6;ENSINO MÉDIO;1;SOLTEIRO(A);3;PARDA;257;EMPRESÁRIO;5;SUPLENTE;N;;56;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000611661;ANDERSON SENTO SE SANTANA DA COSTA;ANDERSON SENTO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;22;PR;PARTIDO DA REPÚBLICA;PARTIDO ISOLADO;1;BRASILEIRA NATA;43;2;MASCULINO;6;ENSINO MÉDIO;1;SOLTEIRO(A);3;PARDA;537;MOTORISTA PARTICULAR;5;SUPLENTE;N;;98;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000614555;ANTÔNIO CARLOS PEREIRA DE ARRUDA;PROFESSOR CARLOS ARRUDA;12;APTO;2;DEFERIDO;COLIGAÇÃO;19;PODE;PODEMOS;UNIDOS PELO DF 2;1;BRASILEIRA NATA;54;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;296;SERVIDOR PÚBLICO FEDERAL;5;SUPLENTE;N;5000.0;212;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000616356;ROSIRENE SANTOS DE SOUZA DA SILVA;ROSE SOUZA;12;APTO;2;DEFERIDO;COLIGAÇÃO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;mobilizar pra mudar;1;BRASILEIRA NATA;34;4;FEMININO;6;ENSINO MÉDIO;3;CASADO(A);3;PARDA;411;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;5;SUPLENTE;N;;98;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000612453;FRANCISCO DE ASSIS PESSOA;ASSIS DA SAÚDE;12;APTO;2;DEFERIDO;COLIGAÇÃO;35;PMB;PARTIDO DA MULHER BRASILEIRA;RENOVA DF;1;BRASILEIRA NATA;61;2;MASCULINO;6;ENSINO MÉDIO;9;SEPARADO;3;PARDA;254;VIGILANTE;4;NÃO ELEITO;N;;17;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000621165;RICHARDE BRAGA RIECHE;RICHARDE BRAGA;12;APTO;16;DEFERIDO COM RECURSO;COLIGAÇÃO;17;PSL;PARTIDO SOCIAL LIBERAL;UMA NOVA ESPERANÇA;1;BRASILEIRA NATA;43;2;MASCULINO;7;ENSINO MÉDIO;3;CASADO(A);1;BRANCA;999;OUTROS;4;NÃO ELEITO;N;;110;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000607628;ERIDAN STEFANELLI DE OLIVEIRA;DRA. ERIDAN STEFANELLI;12;APTO;2;DEFERIDO;COLIGAÇÃO;43;PV;PARTIDO VERDE;SUSTENTABILIDADE E TRABALHO;1;BRASILEIRA NATA;38;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;111;MÉDICO;5;SUPLENTE;N;3114.7;613;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000601709;FRANCISCO JOAO MARQUES FREITAS;JOÃO BARÃO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;1;BRASILEIRA NATA;54;2;MASCULINO;6;ENSINO MÉDIO;1;SOLTEIRO(A);3;PARDA;537;MOTORISTA PARTICULAR;5;SUPLENTE;N;10093.2;293;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000601690;CLAUDIA SOUSA COSTA;PROFESSORA CLÁUDIA COSTA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;1;BRASILEIRA NATA;50;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);3;PARDA;235;PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL;5;SUPLENTE;N;14996.199999999999;709;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000621169;ANDREIA CANDIDA DA SILVA BANDEIRA;ANDREIA BANDEIRA;12;APTO;16;DEFERIDO COM RECURSO;COLIGAÇÃO;54;PPL;PARTIDO PÁTRIA LIVRE;UMA NOVA ESPERANÇA;1;BRASILEIRA NATA;45;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);2;PRETA;297;SERVIDOR PÚBLICO ESTADUAL;4;NÃO ELEITO;N;4233.0;488;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000612420;MARCOS ANTONIO FARIA;PROF. MARCOS FARIA;12;APTO;2;DEFERIDO;COLIGAÇÃO;18;REDE;REDE SUSTENTABILIDADE;Brasília Justa e de mãos limpas;1;BRASILEIRA NATA;43;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;297;SERVIDOR PÚBLICO ESTADUAL;5;SUPLENTE;N;10923.529999999999;3190;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000614996;NILDO NAVES DE OLIVEIRA;NILDO NAVES;12;APTO;2;DEFERIDO;COLIGAÇÃO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;BRASÍLIA ACIMA DE TUDO;1;BRASILEIRA NATA;49;2;MASCULINO;8;SUPERIOR COMPLETO;9;SEPARADO;1;BRANCA;921;MILITAR REFORMADO;5;SUPLENTE;N;6612.450000000001;522;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000612471;ANDERSON DA SILVA LOPES;ANDERSON LOPES;12;APTO;2;DEFERIDO;COLIGAÇÃO;51;PATRI;PATRIOTA;RENOVA DF;1;BRASILEIRA NATA;36;2;MASCULINO;6;ENSINO MÉDIO;1;SOLTEIRO(A);3;PARDA;403;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;4;NÃO ELEITO;N;250.0;94;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000614559;MARIA DAS GRAÇAS NUNES DE LIMA;GRAÇA NUNES;12;APTO;2;DEFERIDO;COLIGAÇÃO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;UNIDOS PELO DF 2;1;BRASILEIRA NATA;56;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;134;ASSISTENTE SOCIAL;5;SUPLENTE;N;14950.0;450;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000618971;EDNILSON MIRA DOS SANTOS;MIRA DA SAÚDE;12;APTO;2;DEFERIDO;COLIGAÇÃO;20;PSC;PARTIDO SOCIAL CRISTÃO;UNIDOS PELO DF 1;1;BRASILEIRA NATA;56;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;297;SERVIDOR PÚBLICO ESTADUAL;5;SUPLENTE;N;;1229;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000600723;PAULA FRANCINETE ALVES;PAULA ALVES PSICOPEDAGOGA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;70;AVANTE;AVANTE;PARTIDO ISOLADO;1;BRASILEIRA NATA;46;4;FEMININO;8;SUPERIOR COMPLETO;9;SEPARADO;1;BRANCA;292;AGENTE ADMINISTRATIVO;5;SUPLENTE;N;28280.0;115;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000607626;CHRISTIANE RIBEIRO PEREIRA GIACOMETTI;MAJOR CHRISTIANE;12;APTO;2;DEFERIDO;COLIGAÇÃO;43;PV;PARTIDO VERDE;SUSTENTABILIDADE E TRABALHO;1;BRASILEIRA NATA;47;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;233;POLICIAL MILITAR;5;SUPLENTE;N;8029.1;500;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000627464;RODRIGO VIANA DE SOUSA;RODRIGO VIANA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;20;PSC;PARTIDO SOCIAL CRISTÃO;PARTIDO ISOLADO;1;BRASILEIRA NATA;33;2;MASCULINO;6;ENSINO MÉDIO;1;SOLTEIRO(A);3;PARDA;395;BANCÁRIO E ECONOMIÁRIO;5;SUPLENTE;N;;148;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000621177;JAILSON FIRMINO DOS SANTOS;JAILSON SANTOS;12;APTO;16;DEFERIDO COM RECURSO;COLIGAÇÃO;54;PPL;PARTIDO PÁTRIA LIVRE;UMA NOVA ESPERANÇA;1;BRASILEIRA NATA;43;2;MASCULINO;7;ENSINO MÉDIO;3;CASADO(A);2;PRETA;999;OUTROS;4;NÃO ELEITO;N;;52;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000615040;JOAO DE DEUS CARVALHO MARTINS;JOÃO DE MARTINS;12;APTO;2;DEFERIDO;COLIGAÇÃO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;BRASÍLIA ACIMA DE TUDO;1;BRASILEIRA NATA;62;2;MASCULINO;7;ENSINO MÉDIO;3;CASADO(A);1;BRANCA;257;EMPRESÁRIO;5;SUPLENTE;N;4000.0;321;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000612402;BALTAZAR CRISTINO DA SILVA;BALTAZAR;12;APTO;2;DEFERIDO;COLIGAÇÃO;18;REDE;REDE SUSTENTABILIDADE;Brasília Justa e de mãos limpas;1;BRASILEIRA NATA;49;2;MASCULINO;6;ENSINO MÉDIO;1;SOLTEIRO(A);3;PARDA;922;SERVIDOR PÚBLICO CIVIL APOSENTADO;5;SUPLENTE;N;9951.75;1390;nao
ESTADUAL;DF;DISTRITO FEDERAL;5;SENADOR;70000610833;WASNY NAKLE DE ROURE;WASNY;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;13;PT;PARTIDO DOS TRABALHADORES;PARTIDO ISOLADO;1;BRASILEIRA NATA;67;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;277;DEPUTADO;4;NÃO ELEITO;N;374742.29999999993;218058;nao
